Column 1,Column 2,Column 3,Column 4,Column 5
X,CH 1,CH 2,Start,Increment
µs, V, V,-3.000000e-03,5.000000e-06
-183.022342,0.20,5.40,,
-181.022097,0.40,5.40,,
-179.021853,0.40,5.40,,
-177.021609,0.40,5.40,,
-175.021365,0.40,5.40,,
-173.021121,0.20,5.40,,
-171.020877,0.20,5.40,,
-169.020632,0.40,5.40,,
-167.020388,0.40,5.40,,
-165.020144,0.40,5.40,,
-163.019900,0.40,5.40,,
-161.019656,0.40,5.40,,
-159.019412,0.20,5.20,,
-157.019167,0.40,5.20,,
-155.018923,0.40,5.40,,
-153.018679,0.40,5.40,,
-151.018435,0.40,5.40,,
-149.018191,0.40,5.40,,
-147.017947,0.40,5.40,,
-145.017702,0.40,5.40,,
-143.017458,0.40,5.40,,
-141.017214,0.20,5.40,,
-139.016970,0.40,5.40,,
-137.016726,0.40,5.40,,
-135.016482,0.40,5.40,,
-133.016237,0.20,5.40,,
-131.015993,0.40,5.40,,
-129.015749,0.40,5.40,,
-127.015505,0.40,5.20,,
-125.015261,0.40,5.40,,
-123.015016,0.40,5.40,,
-121.014772,0.40,5.40,,
-119.014528,0.40,5.40,,
-117.014284,0.20,5.40,,
-115.014040,0.40,5.40,,
-113.013796,0.40,5.20,,
-111.013551,0.40,5.40,,
-109.013307,0.40,5.40,,
-107.013063,0.40,5.40,,
-105.012819,0.40,5.40,,
-103.012575,0.40,5.40,,
-101.012331,0.20,5.40,,
-99.012086,0.40,5.40,,
-97.011842,0.40,5.40,,
-95.011598,0.20,5.40,,
-93.011354,0.40,5.20,,
-91.011110,0.40,5.40,,
-89.010866,0.20,5.40,,
-87.010621,0.40,5.40,,
-85.010377,0.40,5.40,,
-83.010133,0.40,5.40,,
-81.009889,0.40,5.40,,
-79.009645,0.40,5.40,,
-77.009401,0.20,5.40,,
-75.009156,0.40,5.40,,
-73.008912,0.40,5.40,,
-71.008668,0.40,5.40,,
-69.008424,0.40,5.40,,
-67.008180,0.20,5.40,,
-65.007936,0.40,5.40,,
-63.007691,0.40,5.40,,
-61.007447,0.20,5.40,,
-59.007203,0.40,5.40,,
-57.006959,0.40,5.40,,
-55.006715,0.20,5.40,,
-53.006471,0.20,5.40,,
-51.006226,0.20,5.20,,
-49.005982,0.20,5.40,,
-47.005738,0.20,5.40,,
-45.005494,0.20,5.40,,
-43.005250,0.40,5.40,,
-41.005005,0.40,5.40,,
-39.004761,0.40,5.40,,
-37.004517,0.40,5.20,,
-35.004273,0.40,5.40,,
-33.004029,0.40,5.40,,
-31.003785,0.40,5.40,,
-29.003540,0.40,5.40,,
-27.003296,0.40,5.40,,
-25.003052,0.40,5.40,,
-23.002808,0.40,5.20,,
-21.002564,0.20,5.40,,
-19.002320,0.40,5.40,,
-17.002075,0.40,5.40,,
-15.001831,0.40,5.40,,
-13.001587,0.40,5.40,,
-11.001343,0.40,5.40,,
-9.001099,0.40,5.40,,
-7.000855,0.40,5.40,,
-5.000610,0.40,5.40,,
-3.000366,0.40,5.20,,
-1.000122,0.20,5.40,,
1.000122,0.40,5.40,,
3.000366,0.20,5.40,,
5.000610,0.40,5.40,,
7.000855,0.40,5.40,,
9.001099,5.80,0.20,,
11.001343,5.80,0.40,,
13.001587,5.60,0.20,,
15.001831,5.80,0.40,,
17.002075,5.60,0.40,,
19.002320,5.60,0.40,,
21.002564,5.60,0.40,,
23.002808,5.60,0.40,,
25.003052,5.60,0.40,,
27.003296,5.60,0.40,,
29.003540,5.60,0.40,,
31.003785,5.60,0.20,,
33.004029,5.60,0.40,,
35.004273,5.60,0.40,,
37.004517,5.40,0.40,,
39.004761,5.60,0.40,,
41.005005,5.60,0.40,,
43.005250,5.60,0.40,,
45.005494,5.80,0.40,,
47.005738,5.60,0.40,,
49.005982,5.60,0.40,,
51.006226,5.60,0.40,,
53.006471,5.60,0.20,,
55.006715,5.40,0.40,,
57.006959,5.40,0.40,,
59.007203,5.60,0.40,,
61.007447,5.60,0.40,,
63.007691,5.40,0.40,,
65.007936,5.60,0.40,,
67.008180,5.60,0.40,,
69.008424,5.60,0.40,,
71.008668,5.60,0.40,,
73.008912,5.40,0.40,,
75.009156,5.60,0.40,,
77.009401,5.40,0.40,,
79.009645,5.40,0.40,,
81.009889,5.60,0.40,,
83.010133,5.60,0.40,,
85.010377,5.60,0.40,,
87.010621,5.60,0.40,,
89.010866,5.60,0.40,,
91.011110,5.40,0.20,,
93.011354,5.60,0.40,,
95.011598,5.60,0.40,,
97.011842,5.60,0.40,,
99.012086,5.60,0.40,,
101.012331,5.60,0.40,,
103.012575,5.60,0.40,,
105.012819,5.60,0.40,,
107.013063,5.60,0.40,,
109.013307,5.40,0.40,,
111.013551,5.60,0.40,,
113.013796,5.60,0.40,,
115.014040,5.60,0.40,,
117.014284,5.60,0.40,,
119.014528,5.60,0.40,,
121.014772,5.60,0.40,,
123.015016,5.40,0.40,,
125.015261,5.60,0.40,,
127.015505,5.60,0.40,,
129.015749,5.60,0.40,,
131.015993,5.40,0.40,,
133.016237,5.40,0.40,,
135.016482,5.60,0.40,,
137.016726,5.40,0.40,,
139.016970,5.60,0.40,,
141.017214,5.60,0.40,,
143.017458,5.60,0.40,,
145.017702,5.60,0.40,,
147.017947,5.40,0.40,,
149.018191,5.60,0.40,,
151.018435,5.60,0.40,,
153.018679,5.40,0.40,,
155.018923,5.60,0.40,,
157.019167,5.60,0.40,,
159.019412,5.40,0.40,,
161.019656,5.60,0.40,,
163.019900,5.60,0.40,,
165.020144,5.60,0.40,,
167.020388,5.40,0.40,,
169.020632,5.40,0.40,,
171.020877,5.40,0.40,,
173.021121,5.60,0.40,,
175.021365,5.60,0.40,,
177.021609,5.60,0.40,,
179.021853,5.60,0.40,,
181.022097,5.60,0.40,,
183.022342,5.60,0.40,,
185.022586,5.60,0.40,,
187.022830,5.60,0.40,,
189.023074,5.60,0.40,,
191.023318,5.60,0.40,,
193.023562,5.40,0.40,,
195.023807,5.40,0.40,,
197.024051,5.60,0.40,,
199.024295,5.60,0.40,,
201.024539,5.40,0.40,,
203.024783,5.60,0.40,,
205.025027,5.60,0.40,,
207.025272,5.60,0.40,,
209.025516,5.60,0.40,,
211.025760,5.60,0.40,,
213.026004,5.40,0.40,,
215.026248,5.60,0.40,,
217.026492,5.60,0.40,,
219.026737,5.60,0.40,,
221.026981,5.60,0.40,,
223.027225,5.60,0.20,,
225.027469,5.60,0.40,,
227.027713,5.60,0.40,,
229.027958,5.40,0.40,,
231.028202,5.60,0.20,,
233.028446,5.40,0.40,,
235.028690,5.60,0.40,,
237.028934,5.60,0.40,,
239.029178,5.60,0.40,,
241.029423,5.40,0.40,,
243.029667,5.60,0.40,,
245.029911,5.80,0.40,,
247.030155,5.40,0.40,,
249.030399,5.60,0.40,,
251.030643,5.60,0.40,,
253.030888,5.60,0.40,,
255.031132,5.60,0.40,,
257.031376,5.60,0.40,,
259.031620,5.60,0.40,,
261.031864,5.40,0.40,,
263.032108,5.60,0.40,,
265.032353,5.60,0.40,,
267.032597,5.60,0.40,,
269.032841,5.40,0.40,,
271.033085,5.40,0.40,,
273.033329,5.60,0.40,,
275.033573,5.60,0.40,,
277.033818,5.60,0.40,,
279.034062,5.60,0.40,,
281.034306,5.40,0.40,,
283.034550,5.60,0.40,,
285.034794,5.40,0.40,,
287.035038,5.60,0.20,,
289.035283,5.40,0.40,,
291.035527,5.40,0.40,,
293.035771,5.60,0.40,,
295.036015,5.60,0.40,,
297.036259,5.60,0.20,,
299.036503,5.60,0.40,,
301.036748,5.40,0.40,,
303.036992,5.60,0.40,,
305.037236,5.40,0.40,,
307.037480,5.60,0.40,,
309.037724,5.40,0.40,,
311.037969,5.40,0.40,,
313.038213,5.60,0.40,,
315.038457,5.60,0.40,,
317.038701,5.40,0.20,,
319.038945,5.40,0.40,,
321.039189,5.40,0.40,,
323.039434,5.60,0.20,,
325.039678,5.60,0.40,,
327.039922,5.40,0.40,,
329.040166,5.60,0.20,,
331.040410,5.40,0.40,,
333.040654,5.60,0.40,,
335.040899,5.60,0.40,,
337.041143,5.60,0.40,,
339.041387,5.60,0.40,,
341.041631,5.60,0.40,,
343.041875,5.60,0.40,,
345.042119,5.60,0.40,,
347.042364,5.80,0.20,,
349.042608,5.60,0.40,,
351.042852,5.40,0.40,,
353.043096,5.60,0.40,,
355.043340,5.60,0.40,,
357.043584,5.60,0.40,,
359.043829,5.60,0.40,,
361.044073,5.60,0.40,,
363.044317,5.60,0.40,,
365.044561,5.60,0.40,,
367.044805,5.60,0.40,,
369.045049,5.60,0.40,,
371.045294,5.60,0.40,,
373.045538,5.60,0.40,,
375.045782,5.60,0.40,,
377.046026,5.60,0.20,,
379.046270,5.60,0.40,,
381.046514,5.60,0.40,,
383.046759,5.60,0.40,,
385.047003,5.40,0.40,,
387.047247,5.60,0.40,,
389.047491,5.60,0.40,,
391.047735,5.60,0.40,,
393.047979,5.60,0.40,,
395.048224,5.60,0.40,,
397.048468,5.60,0.40,,
399.048712,5.40,0.40,,
401.048956,5.40,0.40,,
403.049200,5.60,0.40,,
405.049445,5.60,0.40,,
407.049689,5.40,0.40,,
409.049933,5.60,0.40,,
411.050177,5.60,0.40,,
413.050421,5.60,0.40,,
415.050665,5.60,0.40,,
417.050910,5.60,0.40,,
419.051154,5.40,0.40,,
421.051398,5.60,0.40,,
423.051642,5.60,0.40,,
425.051886,5.40,0.40,,
427.052130,5.60,0.40,,
429.052375,5.60,0.40,,
431.052619,5.60,0.40,,
433.052863,5.60,0.40,,
435.053107,5.60,0.40,,
437.053351,5.60,0.40,,
439.053595,5.60,0.40,,
441.053840,5.60,0.40,,
443.054084,5.60,0.40,,
445.054328,5.60,0.40,,
447.054572,5.40,0.40,,
449.054816,5.60,0.40,,
451.055060,5.60,0.40,,
453.055305,5.40,0.40,,
455.055549,5.60,0.40,,
457.055793,5.60,0.40,,
459.056037,5.60,0.40,,
461.056281,5.60,0.40,,
463.056525,5.60,0.40,,
465.056770,5.60,0.40,,
467.057014,5.40,0.40,,
469.057258,5.60,0.40,,
471.057502,5.60,0.40,,
473.057746,5.60,0.20,,
475.057990,5.60,0.40,,
477.058235,5.80,0.40,,
479.058479,5.60,0.40,,
481.058723,5.60,0.40,,
483.058967,5.40,0.40,,
485.059211,5.40,0.40,,
487.059455,5.60,0.40,,
489.059700,5.60,0.40,,
491.059944,5.60,0.40,,
493.060188,5.60,0.40,,
495.060432,5.60,0.40,,
497.060676,5.60,0.40,,
499.060921,5.40,0.40,,
501.061165,5.60,0.40,,
503.061409,5.60,0.40,,
505.061653,5.60,0.40,,
507.061897,5.60,0.40,,
509.062141,0.20,5.60,,
511.062386,0.20,5.40,,
513.062630,0.20,5.40,,
515.062874,0.40,5.40,,
517.063118,0.40,5.40,,
519.063362,0.20,5.40,,
521.063606,0.40,5.40,,
523.063851,0.20,5.40,,
525.064095,0.40,5.40,,
527.064339,0.40,5.40,,
529.064583,0.40,5.40,,
531.064827,0.40,5.40,,
533.065071,0.40,5.40,,
535.065316,0.40,5.40,,
537.065560,0.40,5.40,,
539.065804,0.40,5.20,,
541.066048,0.40,5.40,,
543.066292,0.40,5.40,,
545.066536,0.40,5.40,,
547.066781,0.40,5.40,,
549.067025,0.40,5.40,,
551.067269,0.40,5.40,,
553.067513,0.40,5.40,,
555.067757,0.40,5.40,,
557.068001,0.40,5.40,,
559.068246,0.40,5.40,,
561.068490,0.40,5.40,,
563.068734,0.40,5.40,,
565.068978,0.20,5.40,,
567.069222,0.40,5.40,,
569.069466,0.40,5.40,,
571.069711,0.40,5.40,,
573.069955,0.40,5.40,,
575.070199,0.40,5.40,,
577.070443,0.40,5.40,,
579.070687,0.20,5.40,,
581.070932,0.40,5.40,,
583.071176,0.40,5.40,,
585.071420,0.20,5.40,,
587.071664,0.20,5.40,,
589.071908,0.40,5.40,,
591.072152,0.40,5.40,,
593.072397,0.40,5.40,,
595.072641,0.40,5.40,,
597.072885,0.40,5.40,,
599.073129,0.40,5.40,,
601.073373,0.20,5.20,,
603.073617,0.20,5.40,,
605.073862,0.40,5.40,,
607.074106,0.40,5.40,,
609.074350,0.40,5.40,,
611.074594,0.20,5.40,,
613.074838,0.40,5.20,,
615.075082,0.40,5.40,,
617.075327,0.40,5.40,,
619.075571,0.40,5.40,,
621.075815,0.40,5.40,,
623.076059,0.40,5.40,,
625.076303,0.40,5.40,,
627.076547,0.40,5.40,,
629.076792,0.40,5.40,,
631.077036,0.20,5.40,,
633.077280,0.20,5.40,,
635.077524,0.40,5.40,,
637.077768,0.40,5.40,,
639.078012,0.40,5.20,,
641.078257,0.40,5.40,,
643.078501,0.20,5.40,,
645.078745,0.20,5.40,,
647.078989,0.40,5.40,,
649.079233,0.40,5.40,,
651.079477,0.20,5.40,,
653.079722,0.40,5.40,,
655.079966,0.40,5.40,,
657.080210,0.40,5.40,,
659.080454,0.40,5.40,,
661.080698,0.20,5.40,,
663.080942,0.20,5.40,,
665.081187,0.40,5.40,,
667.081431,0.40,5.40,,
669.081675,0.20,5.40,,
671.081919,0.20,5.40,,
673.082163,0.40,5.40,,
675.082408,0.40,5.40,,
677.082652,0.40,5.40,,
679.082896,0.40,5.40,,
681.083140,0.40,5.40,,
683.083384,0.40,5.40,,
685.083628,0.40,5.40,,
687.083873,0.20,5.40,,
689.084117,0.20,5.40,,
691.084361,0.40,5.20,,
693.084605,0.40,5.40,,
695.084849,0.40,5.40,,
697.085093,0.40,5.40,,
699.085338,0.40,5.40,,
701.085582,0.20,5.40,,
703.085826,0.40,5.40,,
705.086070,0.40,5.40,,
707.086314,0.20,5.40,,
709.086558,0.40,5.40,,
711.086803,0.40,5.40,,
713.087047,0.40,5.40,,
715.087291,0.20,5.40,,
717.087535,0.20,5.40,,
719.087779,0.40,5.40,,
721.088023,0.40,5.40,,
723.088268,0.40,5.40,,
725.088512,0.20,5.40,,
727.088756,0.40,5.40,,
729.089000,0.40,5.40,,
731.089244,0.40,5.40,,
733.089488,0.40,5.40,,
735.089733,0.40,5.40,,
737.089977,0.40,5.40,,
739.090221,0.40,5.40,,
741.090465,0.20,5.40,,
743.090709,0.20,5.40,,
745.090953,0.40,5.40,,
747.091198,0.40,5.40,,
749.091442,0.40,5.40,,
751.091686,0.40,5.40,,
753.091930,0.20,5.40,,
755.092174,0.40,5.40,,
757.092419,0.40,5.40,,
759.092663,0.40,5.40,,
761.092907,0.20,5.40,,
763.093151,0.20,5.40,,
765.093395,0.40,5.40,,
767.093639,0.40,5.40,,
769.093884,0.40,5.40,,
771.094128,0.40,5.40,,
773.094372,0.40,5.40,,
775.094616,0.20,5.40,,
777.094860,0.20,5.40,,
779.095104,0.40,5.40,,
781.095349,0.20,5.40,,
783.095593,0.40,5.20,,
785.095837,0.20,5.40,,
787.096081,0.40,5.40,,
789.096325,0.40,5.40,,
791.096569,0.40,5.40,,
793.096814,0.40,5.40,,
795.097058,0.40,5.40,,
797.097302,0.40,5.40,,
799.097546,0.20,5.20,,
801.097790,0.40,5.40,,
803.098034,0.40,5.40,,
805.098279,0.40,5.40,,
807.098523,0.40,5.40,,
809.098767,0.40,5.40,,
811.099011,0.40,5.40,,
813.099255,0.40,5.40,,
815.099499,0.40,5.40,,
817.099744,0.40,5.40,,
819.099988,0.40,5.40,,
821.100232,0.20,5.40,,
823.100476,0.40,5.40,,
825.100720,0.40,5.40,,
827.100964,0.40,5.40,,
829.101209,0.40,5.40,,
831.101453,0.40,5.40,,
833.101697,0.40,5.40,,
835.101941,0.40,5.40,,
837.102185,0.40,5.40,,
839.102429,0.20,5.40,,
841.102674,0.40,5.40,,
843.102918,0.40,5.40,,
845.103162,0.40,5.40,,
847.103406,0.40,5.40,,
849.103650,0.40,5.40,,
851.103895,0.40,5.40,,
853.104139,0.40,5.40,,
855.104383,0.40,5.40,,
857.104627,0.40,5.40,,
859.104871,0.40,5.40,,
861.105115,0.40,5.40,,
863.105360,0.40,5.40,,
865.105604,0.20,5.20,,
867.105848,0.20,5.40,,
869.106092,0.40,5.40,,
871.106336,0.20,5.40,,
873.106580,0.20,5.20,,
875.106825,0.40,5.40,,
877.107069,0.20,5.40,,
879.107313,0.20,5.40,,
881.107557,0.20,5.40,,
883.107801,0.40,5.40,,
885.108045,0.40,5.40,,
887.108290,0.40,5.40,,
889.108534,0.40,5.40,,
891.108778,0.40,5.40,,
893.109022,0.40,5.40,,
895.109266,0.40,5.40,,
897.109510,0.40,5.40,,
899.109755,0.40,5.40,,
901.109999,0.40,5.40,,
903.110243,0.40,5.40,,
905.110487,0.40,5.20,,
907.110731,0.40,5.20,,
909.110975,0.40,5.40,,
911.111220,0.40,5.40,,
913.111464,0.20,5.40,,
915.111708,0.40,5.40,,
917.111952,0.20,5.40,,
919.112196,0.40,5.40,,
921.112440,0.40,5.40,,
923.112685,0.40,5.40,,
925.112929,0.40,5.40,,
927.113173,0.20,5.40,,
929.113417,0.40,5.40,,
931.113661,0.40,5.40,,
933.113906,0.40,5.40,,
935.114150,0.40,5.40,,
937.114394,0.40,5.40,,
939.114638,0.40,5.40,,
941.114882,0.40,5.40,,
943.115126,0.40,5.40,,
945.115371,0.20,5.40,,
947.115615,0.40,5.40,,
949.115859,0.40,5.40,,
951.116103,0.40,5.40,,
953.116347,0.20,5.40,,
955.116591,0.40,5.40,,
957.116836,0.20,5.40,,
959.117080,0.40,5.40,,
961.117324,0.40,5.20,,
963.117568,0.40,5.40,,
965.117812,0.40,5.40,,
967.118056,0.40,5.40,,
969.118301,0.40,5.40,,
971.118545,0.40,5.40,,
973.118789,0.40,5.40,,
975.119033,0.40,5.40,,
977.119277,0.40,5.40,,
979.119521,0.40,5.40,,
981.119766,0.40,5.40,,
983.120010,0.40,5.40,,
985.120254,0.40,5.40,,
987.120498,0.40,5.40,,
989.120742,0.40,5.40,,
991.120986,0.20,5.40,,
993.121231,0.40,5.40,,
995.121475,0.40,5.40,,
997.121719,0.20,5.40,,
999.121963,0.40,5.40,,
1001.122207,0.40,5.40,,
1003.122451,0.40,5.40,,
1005.122696,0.40,5.40,,
1007.122940,0.40,5.20,,
1009.123184,6.00,0.20,,
1011.123428,5.60,0.40,,
1013.123672,5.60,0.40,,
1015.123916,5.60,0.20,,
1017.124161,5.80,0.40,,
1019.124405,5.60,0.40,,
1021.124649,5.60,0.40,,
1023.124893,5.60,0.40,,
1025.125137,5.60,0.40,,
1027.125382,5.60,0.40,,
1029.125626,5.60,0.40,,
1031.125870,5.60,0.40,,
1033.126114,5.60,0.20,,
1035.126358,5.60,0.40,,
1037.126602,5.60,0.40,,
1039.126847,5.60,0.40,,
1041.127091,5.60,0.40,,
1043.127335,5.60,0.40,,
1045.127579,5.40,0.40,,
1047.127823,5.60,0.20,,
1049.128067,5.40,0.40,,
1051.128312,5.60,0.40,,
1053.128556,5.60,0.40,,
1055.128800,5.60,0.40,,
1057.129044,5.60,0.40,,
1059.129288,5.40,0.40,,
1061.129532,5.60,0.40,,
1063.129777,5.40,0.40,,
1065.130021,5.60,0.40,,
1067.130265,5.60,0.40,,
1069.130509,5.40,0.20,,
1071.130753,5.60,0.40,,
1073.130997,5.40,0.40,,
1075.131242,5.60,0.40,,
1077.131486,5.60,0.40,,
1079.131730,5.60,0.40,,
1081.131974,5.60,0.40,,
1083.132218,5.60,0.40,,
1085.132462,5.60,0.40,,
1087.132707,5.60,0.40,,
1089.132951,5.40,0.40,,
1091.133195,5.60,0.40,,
1093.133439,5.60,0.40,,
1095.133683,5.40,0.40,,
1097.133927,5.60,0.40,,
1099.134172,5.40,0.40,,
1101.134416,5.60,0.40,,
1103.134660,5.60,0.40,,
1105.134904,5.60,0.40,,
1107.135148,5.60,0.40,,
1109.135393,5.40,0.40,,
1111.135637,5.40,0.40,,
1113.135881,5.40,0.40,,
1115.136125,5.60,0.40,,
1117.136369,5.60,0.40,,
1119.136613,5.60,0.40,,
1121.136858,5.60,0.40,,
1123.137102,5.60,0.40,,
1125.137346,5.60,0.40,,
1127.137590,5.60,0.40,,
1129.137834,5.60,0.40,,
1131.138078,5.60,0.40,,
1133.138323,5.60,0.40,,
1135.138567,5.60,0.40,,
1137.138811,5.60,0.40,,
1139.139055,5.60,0.40,,
1141.139299,5.60,0.40,,
1143.139543,5.60,0.40,,
1145.139788,5.60,0.40,,
1147.140032,5.60,0.40,,
1149.140276,5.40,0.40,,
1151.140520,5.60,0.40,,
1153.140764,5.60,0.40,,
1155.141008,5.40,0.40,,
1157.141253,5.60,0.40,,
1159.141497,5.40,0.40,,
1161.141741,5.60,0.40,,
1163.141985,5.60,0.40,,
1165.142229,5.40,0.40,,
1167.142473,5.60,0.40,,
1169.142718,5.60,0.40,,
1171.142962,5.60,0.20,,
1173.143206,5.60,0.40,,
1175.143450,5.60,0.40,,
1177.143694,5.40,0.40,,
1179.143938,5.60,0.40,,
1181.144183,5.60,0.40,,
1183.144427,5.60,0.40,,
1185.144671,5.60,0.40,,
1187.144915,5.60,0.40,,
1189.145159,5.40,0.40,,
1191.145403,5.60,0.40,,
1193.145648,5.60,0.40,,
1195.145892,5.40,0.40,,
1197.146136,5.40,0.20,,
1199.146380,5.60,0.40,,
1201.146624,5.60,0.40,,
1203.146869,5.40,0.40,,
1205.147113,5.60,0.40,,
1207.147357,5.60,0.40,,
1209.147601,5.60,0.40,,
1211.147845,5.60,0.40,,
1213.148089,5.40,0.40,,
1215.148334,5.60,0.40,,
1217.148578,5.80,0.40,,
1219.148822,5.40,0.40,,
1221.149066,5.60,0.40,,
1223.149310,5.40,0.40,,
1225.149554,5.60,0.40,,
1227.149799,5.40,0.40,,
1229.150043,5.60,0.40,,
1231.150287,5.60,0.40,,
1233.150531,5.40,0.40,,
1235.150775,5.60,0.40,,
1237.151019,5.60,0.40,,
1239.151264,5.60,0.40,,
1241.151508,5.60,0.40,,
1243.151752,5.60,0.40,,
1245.151996,5.60,0.20,,
1247.152240,5.60,0.40,,
1249.152484,5.60,0.40,,
1251.152729,5.60,0.40,,
1253.152973,5.60,0.40,,
1255.153217,5.60,0.40,,
1257.153461,5.60,0.40,,
1259.153705,5.60,0.40,,
1261.153949,5.40,0.40,,
1263.154194,5.60,0.40,,
1265.154438,5.60,0.40,,
1267.154682,5.40,0.40,,
1269.154926,5.60,0.40,,
1271.155170,5.60,0.40,,
1273.155414,5.60,0.40,,
1275.155659,5.60,0.40,,
1277.155903,5.60,0.40,,
1279.156147,5.60,0.40,,
1281.156391,5.80,0.20,,
1283.156635,5.60,0.40,,
1285.156880,5.60,0.40,,
1287.157124,5.60,0.40,,
1289.157368,5.60,0.40,,
1291.157612,5.60,0.40,,
1293.157856,5.60,0.40,,
1295.158100,5.60,0.40,,
1297.158345,5.60,0.40,,
1299.158589,5.60,0.40,,
1301.158833,5.40,0.40,,
1303.159077,5.60,0.40,,
1305.159321,5.60,0.40,,
1307.159565,5.60,0.40,,
1309.159810,5.40,0.40,,
1311.160054,5.60,0.40,,
1313.160298,5.60,0.40,,
1315.160542,5.60,0.40,,
1317.160786,5.60,0.40,,
1319.161030,5.60,0.40,,
1321.161275,5.60,0.20,,
1323.161519,5.60,0.40,,
1325.161763,5.40,0.40,,
1327.162007,5.60,0.40,,
1329.162251,5.60,0.40,,
1331.162495,5.40,0.40,,
1333.162740,5.60,0.40,,
1335.162984,5.60,0.40,,
1337.163228,5.60,0.40,,
1339.163472,5.60,0.40,,
1341.163716,5.60,0.40,,
1343.163960,5.60,0.40,,
1345.164205,5.60,0.40,,
1347.164449,5.60,0.40,,
1349.164693,5.40,0.40,,
1351.164937,5.40,0.40,,
1353.165181,5.60,0.40,,
1355.165425,5.60,0.40,,
1357.165670,5.60,0.40,,
1359.165914,5.60,0.40,,
1361.166158,5.60,0.40,,
1363.166402,5.60,0.40,,
1365.166646,5.60,0.40,,
1367.166890,5.60,0.40,,
1369.167135,5.60,0.40,,
1371.167379,5.60,0.40,,
1373.167623,5.60,0.40,,
1375.167867,5.40,0.40,,
1377.168111,5.60,0.40,,
1379.168356,5.60,0.40,,
1381.168600,5.60,0.40,,
1383.168844,5.60,0.20,,
1385.169088,5.60,0.40,,
1387.169332,5.60,0.40,,
1389.169576,5.60,0.40,,
1391.169821,5.60,0.40,,
1393.170065,5.60,0.40,,
1395.170309,5.60,0.40,,
1397.170553,5.60,0.40,,
1399.170797,5.40,0.40,,
1401.171041,5.60,0.40,,
1403.171286,5.60,0.40,,
1405.171530,5.40,0.40,,
1407.171774,5.60,0.40,,
1409.172018,5.40,0.40,,
1411.172262,5.60,0.40,,
1413.172506,5.40,0.40,,
1415.172751,5.60,0.40,,
1417.172995,5.40,0.40,,
1419.173239,5.60,0.40,,
1421.173483,5.60,0.40,,
1423.173727,5.60,0.40,,
1425.173971,5.60,0.40,,
1427.174216,5.60,0.40,,
1429.174460,5.60,0.40,,
1431.174704,5.60,0.40,,
1433.174948,5.60,0.40,,
1435.175192,5.60,0.40,,
1437.175436,5.60,0.40,,
1439.175681,5.60,0.40,,
1441.175925,5.60,0.40,,
1443.176169,5.60,0.40,,
1445.176413,5.60,0.40,,
1447.176657,5.60,0.40,,
1449.176901,5.60,0.40,,
1451.177146,5.60,0.40,,
1453.177390,5.60,0.40,,
1455.177634,5.60,0.40,,
1457.177878,5.60,0.40,,
1459.178122,5.60,0.40,,
1461.178366,5.60,0.40,,
1463.178611,5.60,0.40,,
1465.178855,5.60,0.40,,
1467.179099,5.60,0.40,,
1469.179343,5.60,0.40,,
1471.179587,5.60,0.40,,
1473.179832,5.60,0.40,,
1475.180076,5.60,0.40,,
1477.180320,5.60,0.40,,
1479.180564,5.60,0.40,,
1481.180808,5.60,0.40,,
1483.181052,5.60,0.40,,
1485.181297,5.60,0.40,,
1487.181541,5.40,0.40,,
1489.181785,5.60,0.40,,
1491.182029,5.60,0.40,,
1493.182273,5.60,0.40,,
1495.182517,5.60,0.40,,
1497.182762,5.60,0.40,,
1499.183006,5.60,0.40,,
1501.183250,5.40,0.40,,
1503.183494,5.60,0.40,,
1505.183738,5.60,0.40,,
1507.183982,5.60,0.40,,
1509.184227,0.00,5.80,,
1511.184471,0.20,5.40,,
1513.184715,0.20,5.40,,
1515.184959,0.20,5.40,,
1517.185203,0.20,5.40,,
1519.185447,0.40,5.40,,
1521.185692,0.40,5.40,,
1523.185936,0.40,5.40,,
1525.186180,0.40,5.40,,
1527.186424,0.20,5.40,,
1529.186668,0.20,5.40,,
1531.186912,0.40,5.40,,
1533.187157,0.40,5.40,,
1535.187401,0.20,5.40,,
1537.187645,0.40,5.40,,
1539.187889,0.20,5.40,,
1541.188133,0.40,5.40,,
1543.188377,0.40,5.40,,
1545.188622,0.40,5.40,,
1547.188866,0.20,5.40,,
1549.189110,0.20,5.20,,
1551.189354,0.40,5.20,,
1553.189598,0.20,5.40,,
1555.189843,0.40,5.40,,
1557.190087,0.20,5.40,,
1559.190331,0.40,5.20,,
1561.190575,0.40,5.40,,
1563.190819,0.40,5.40,,
1565.191063,0.40,5.40,,
1567.191308,0.40,5.40,,
1569.191552,0.40,5.40,,
1571.191796,0.40,5.40,,
1573.192040,0.40,5.40,,
1575.192284,0.40,5.40,,
1577.192528,0.40,5.40,,
1579.192773,0.20,5.40,,
1581.193017,0.20,5.40,,
1583.193261,0.40,5.40,,
1585.193505,0.20,5.40,,
1587.193749,0.40,5.40,,
1589.193993,0.40,5.40,,
1591.194238,0.40,5.40,,
1593.194482,0.40,5.20,,
1595.194726,0.20,5.40,,
1597.194970,0.20,5.20,,
1599.195214,0.40,5.40,,
1601.195458,0.40,5.40,,
1603.195703,0.40,5.40,,
1605.195947,0.40,5.40,,
1607.196191,0.40,5.20,,
1609.196435,0.40,5.40,,
1611.196679,0.40,5.40,,
1613.196923,0.40,5.40,,
1615.197168,0.40,5.40,,
1617.197412,0.40,5.40,,
1619.197656,0.40,5.40,,
