Column 1,Column 2,Column 3,Column 4,Column 5
X,CH 1,CH 2,Start,Increment
µs, V, V,-3.000000e-03,5.000000e-06
-363.044317,-4.60,5.20,,
-361.044073,-4.60,5.20,,
-359.043829,-4.60,5.40,,
-357.043584,-4.60,5.20,,
-355.043340,-4.60,5.20,,
-353.043096,-4.60,5.20,,
-351.042852,-4.60,5.20,,
-349.042608,-4.60,5.20,,
-347.042364,-4.60,5.20,,
-345.042119,-4.60,5.20,,
-343.041875,-4.60,5.20,,
-341.041631,-4.60,5.20,,
-339.041387,-4.60,5.20,,
-337.041143,-4.60,5.20,,
-335.040899,-4.60,5.20,,
-333.040654,-4.60,5.20,,
-331.040410,-4.60,5.40,,
-329.040166,-4.60,5.40,,
-327.039922,-4.60,5.20,,
-325.039678,-4.60,5.20,,
-323.039434,-4.60,5.40,,
-321.039189,-4.60,5.20,,
-319.038945,-4.60,5.20,,
-317.038701,-4.60,5.40,,
-315.038457,-4.60,5.20,,
-313.038213,-4.60,5.20,,
-311.037969,-4.60,5.20,,
-309.037724,-4.60,5.20,,
-307.037480,-4.60,5.00,,
-305.037236,-4.60,5.20,,
-303.036992,-4.60,5.20,,
-301.036748,-4.60,5.00,,
-299.036503,-4.60,5.20,,
-297.036259,-4.80,5.20,,
-295.036015,-4.60,5.20,,
-293.035771,-4.60,5.20,,
-291.035527,-4.60,5.20,,
-289.035283,-4.60,5.00,,
-287.035038,-4.60,5.00,,
-285.034794,-4.60,5.20,,
-283.034550,-4.60,5.20,,
-281.034306,-4.60,5.00,,
-279.034062,-4.60,5.20,,
-277.033818,-4.60,5.20,,
-275.033573,-4.60,5.20,,
-273.033329,-4.60,5.20,,
-271.033085,-4.60,5.20,,
-269.032841,-4.60,5.20,,
-267.032597,-4.60,5.20,,
-265.032353,-4.60,5.20,,
-263.032108,-4.60,5.00,,
-261.031864,-4.60,5.00,,
-259.031620,-4.60,5.00,,
-257.031376,-4.60,5.00,,
-255.031132,-4.60,5.00,,
-253.030888,-4.60,5.00,,
-251.030643,-4.60,5.20,,
-249.030399,-4.60,5.00,,
-247.030155,-4.60,5.20,,
-245.029911,-4.60,5.20,,
-243.029667,-4.60,5.00,,
-241.029423,-4.60,5.20,,
-239.029178,-4.60,5.20,,
-237.028934,-4.60,5.20,,
-235.028690,-4.60,5.20,,
-233.028446,-4.60,5.00,,
-231.028202,-4.60,5.00,,
-229.027958,-4.60,5.00,,
-227.027713,-4.60,5.00,,
-225.027469,-4.60,5.00,,
-223.027225,-4.60,5.00,,
-221.026981,-4.60,5.00,,
-219.026737,-4.60,5.00,,
-217.026492,-4.60,5.00,,
-215.026248,-4.60,5.00,,
-213.026004,-4.60,5.00,,
-211.025760,-4.60,5.00,,
-209.025516,-4.80,5.00,,
-207.025272,-4.60,5.00,,
-205.025027,-4.60,5.00,,
-203.024783,-4.60,5.00,,
-201.024539,-4.60,5.00,,
-199.024295,-4.60,5.20,,
-197.024051,-4.60,5.00,,
-195.023807,-4.60,5.00,,
-193.023562,-4.60,5.00,,
-191.023318,-4.60,5.00,,
-189.023074,-4.60,5.00,,
-187.022830,-4.60,5.00,,
-185.022586,-4.80,5.00,,
-183.022342,-4.60,5.00,,
-181.022097,-4.60,5.00,,
-179.021853,-4.60,5.00,,
-177.021609,-4.60,5.00,,
-175.021365,-4.60,5.00,,
-173.021121,-4.60,5.20,,
-171.020877,-4.60,5.00,,
-169.020632,-4.60,5.00,,
-167.020388,-4.60,5.00,,
-165.020144,-4.60,5.20,,
-163.019900,-4.60,5.00,,
-161.019656,-4.80,5.00,,
-159.019412,-4.60,5.00,,
-157.019167,-4.60,5.00,,
-155.018923,-4.60,5.00,,
-153.018679,-4.40,5.00,,
-151.018435,-4.60,5.00,,
-149.018191,-4.60,5.00,,
-147.017947,-4.60,5.20,,
-145.017702,-4.60,5.00,,
-143.017458,-4.60,5.00,,
-141.017214,-4.60,5.00,,
-139.016970,-4.60,5.00,,
-137.016726,-4.60,5.00,,
-135.016482,-4.60,5.00,,
-133.016237,-4.60,5.00,,
-131.015993,-4.60,5.00,,
-129.015749,-4.60,5.00,,
-127.015505,-4.60,5.00,,
-125.015261,-4.60,5.00,,
-123.015016,-4.60,5.00,,
-121.014772,-4.60,5.00,,
-119.014528,-4.60,5.00,,
-117.014284,-4.60,5.00,,
-115.014040,-4.60,5.00,,
-113.013796,-4.80,5.00,,
-111.013551,-4.60,5.00,,
-109.013307,-4.60,5.00,,
-107.013063,-4.60,5.00,,
-105.012819,-4.60,5.00,,
-103.012575,-4.60,5.00,,
-101.012331,-4.60,5.00,,
-99.012086,-4.60,5.00,,
-97.011842,-4.60,5.00,,
-95.011598,-4.60,5.00,,
-93.011354,-4.60,5.00,,
-91.011110,-4.60,5.00,,
-89.010866,-4.60,5.00,,
-87.010621,-4.60,5.00,,
-85.010377,-4.60,5.00,,
-83.010133,-4.60,5.00,,
-81.009889,-4.60,4.80,,
-79.009645,-4.80,5.00,,
-77.009401,-4.60,5.00,,
-75.009156,-4.60,5.00,,
-73.008912,-4.60,5.00,,
-71.008668,-4.80,5.00,,
-69.008424,-4.80,5.00,,
-67.008180,-4.60,5.00,,
-65.007936,-4.60,5.00,,
-63.007691,-4.60,5.00,,
-61.007447,-4.60,5.00,,
-59.007203,-4.60,5.00,,
-57.006959,-4.60,5.00,,
-55.006715,-4.60,5.00,,
-53.006471,-4.60,5.00,,
-51.006226,-4.60,5.00,,
-49.005982,-4.60,5.00,,
-47.005738,-4.60,5.00,,
-45.005494,-4.60,5.00,,
-43.005250,-4.60,5.00,,
-41.005005,-4.60,5.00,,
-39.004761,-4.60,5.00,,
-37.004517,-4.60,5.00,,
-35.004273,-4.60,5.00,,
-33.004029,-4.60,5.00,,
-31.003785,-4.60,5.00,,
-29.003540,-4.60,5.00,,
-27.003296,-4.60,5.00,,
-25.003052,-4.60,5.00,,
-23.002808,-4.60,5.00,,
-21.002564,-4.60,5.00,,
-19.002320,-4.60,5.00,,
-17.002075,-4.60,5.00,,
-15.001831,-4.60,5.00,,
-13.001587,-4.60,5.00,,
-11.001343,-4.60,5.00,,
-9.001099,-4.60,5.00,,
-7.000855,-4.60,5.00,,
-5.000610,-4.60,5.00,,
-3.000366,-4.60,5.00,,
-1.000122,-4.60,5.00,,
1.000122,-4.60,5.00,,
3.000366,-4.60,5.00,,
5.000610,-4.60,5.00,,
7.000855,-4.60,4.80,,
9.001099,6.00,-4.40,,
11.001343,5.80,-4.20,,
13.001587,5.80,-4.20,,
15.001831,5.80,-4.20,,
17.002075,5.60,-4.20,,
19.002320,5.60,-4.20,,
21.002564,5.60,-4.20,,
23.002808,5.60,-4.20,,
25.003052,5.60,-4.20,,
27.003296,5.60,-4.20,,
29.003540,5.60,-4.20,,
31.003785,5.60,-4.20,,
33.004029,5.60,-4.20,,
35.004273,5.60,-4.20,,
37.004517,5.60,-4.20,,
39.004761,5.60,-4.20,,
41.005005,5.40,-4.00,,
43.005250,5.60,-4.20,,
45.005494,5.60,-4.20,,
47.005738,5.60,-4.00,,
49.005982,5.80,-4.20,,
51.006226,5.60,-4.20,,
53.006471,5.60,-4.20,,
55.006715,5.60,-4.20,,
57.006959,5.60,-4.40,,
59.007203,5.60,-4.20,,
61.007447,5.60,-4.20,,
63.007691,5.60,-4.20,,
65.007936,5.60,-4.20,,
67.008180,5.60,-4.20,,
69.008424,5.60,-4.20,,
71.008668,5.60,-4.00,,
73.008912,5.60,-4.20,,
75.009156,5.60,-4.20,,
77.009401,5.60,-4.20,,
79.009645,5.60,-4.20,,
81.009889,5.60,-4.20,,
83.010133,5.60,-4.20,,
85.010377,5.60,-4.20,,
87.010621,5.60,-4.20,,
89.010866,5.60,-4.20,,
91.011110,5.60,-4.20,,
93.011354,5.60,-4.00,,
95.011598,5.60,-4.20,,
97.011842,5.60,-4.00,,
99.012086,5.60,-4.20,,
101.012331,5.60,-4.20,,
103.012575,5.60,-4.20,,
105.012819,5.60,-4.20,,
107.013063,5.60,-4.20,,
109.013307,5.60,-4.20,,
111.013551,5.60,-4.20,,
113.013796,5.60,-4.20,,
115.014040,5.60,-4.20,,
117.014284,5.60,-4.20,,
119.014528,5.60,-4.20,,
121.014772,5.60,-4.20,,
123.015016,5.60,-4.20,,
125.015261,5.60,-4.00,,
127.015505,5.60,-4.20,,
129.015749,5.60,-4.20,,
131.015993,5.60,-4.20,,
133.016237,5.60,-4.20,,
135.016482,5.60,-4.00,,
137.016726,5.60,-4.20,,
139.016970,5.60,-4.20,,
141.017214,5.60,-4.20,,
143.017458,5.60,-4.20,,
145.017702,5.60,-4.20,,
147.017947,5.60,-4.00,,
149.018191,5.60,-4.20,,
151.018435,5.60,-4.00,,
153.018679,5.60,-4.20,,
155.018923,5.60,-4.20,,
157.019167,5.60,-4.20,,
159.019412,5.60,-4.20,,
161.019656,5.60,-4.00,,
163.019900,5.60,-4.20,,
165.020144,5.60,-4.20,,
167.020388,5.80,-4.20,,
169.020632,5.60,-4.20,,
171.020877,5.60,-4.20,,
173.021121,5.60,-4.20,,
175.021365,5.60,-4.20,,
177.021609,5.60,-4.20,,
179.021853,5.60,-4.20,,
181.022097,5.60,-4.20,,
183.022342,5.60,-4.20,,
185.022586,5.60,-4.20,,
187.022830,5.60,-4.20,,
189.023074,5.60,-4.20,,
191.023318,5.60,-4.20,,
193.023562,5.60,-4.20,,
195.023807,5.60,-4.20,,
197.024051,5.60,-4.00,,
199.024295,5.40,-4.20,,
201.024539,5.60,-4.20,,
203.024783,5.60,-4.20,,
205.025027,5.60,-4.20,,
207.025272,5.60,-4.20,,
209.025516,5.60,-4.20,,
211.025760,5.60,-4.00,,
213.026004,5.60,-4.20,,
215.026248,5.60,-4.20,,
217.026492,5.60,-4.20,,
219.026737,5.60,-4.20,,
221.026981,5.60,-4.20,,
223.027225,5.60,-4.20,,
225.027469,5.60,-4.20,,
227.027713,5.60,-4.20,,
229.027958,5.60,-4.20,,
231.028202,5.60,-4.20,,
233.028446,5.60,-4.20,,
235.028690,5.60,-4.20,,
237.028934,5.60,-4.20,,
239.029178,5.60,-4.20,,
241.029423,5.60,-4.20,,
243.029667,5.60,-4.20,,
245.029911,5.60,-4.20,,
247.030155,5.60,-4.20,,
249.030399,5.60,-4.20,,
251.030643,5.60,-4.20,,
253.030888,5.60,-4.00,,
255.031132,5.60,-4.00,,
257.031376,5.60,-4.20,,
259.031620,5.60,-4.20,,
261.031864,5.60,-4.00,,
263.032108,5.60,-4.20,,
265.032353,5.60,-4.20,,
267.032597,5.60,-4.20,,
269.032841,5.60,-4.00,,
271.033085,5.80,-4.20,,
273.033329,5.60,-4.20,,
275.033573,5.60,-4.00,,
277.033818,5.60,-4.20,,
279.034062,5.60,-4.20,,
281.034306,5.60,-4.20,,
283.034550,5.60,-4.20,,
285.034794,5.60,-4.20,,
287.035038,5.60,-4.20,,
289.035283,5.60,-4.20,,
291.035527,5.60,-4.00,,
293.035771,5.80,-4.00,,
295.036015,5.60,-4.20,,
297.036259,5.60,-4.00,,
299.036503,5.60,-4.20,,
301.036748,5.60,-4.20,,
303.036992,5.60,-4.20,,
305.037236,5.60,-4.20,,
307.037480,5.60,-4.20,,
309.037724,5.60,-4.20,,
311.037969,5.60,-4.20,,
313.038213,5.60,-4.00,,
315.038457,5.60,-4.00,,
317.038701,5.60,-4.00,,
319.038945,5.60,-4.20,,
321.039189,5.60,-4.00,,
323.039434,5.80,-4.00,,
325.039678,5.60,-4.20,,
327.039922,5.60,-4.20,,
329.040166,5.60,-4.20,,
331.040410,5.60,-4.20,,
333.040654,5.60,-4.20,,
335.040899,5.60,-4.20,,
337.041143,5.60,-4.20,,
339.041387,5.60,-4.20,,
341.041631,5.60,-4.20,,
343.041875,5.60,-4.20,,
345.042119,5.60,-4.20,,
347.042364,5.60,-4.20,,
349.042608,5.60,-4.20,,
351.042852,5.60,-4.20,,
353.043096,5.60,-4.20,,
355.043340,5.60,-4.20,,
357.043584,5.60,-4.20,,
359.043829,5.60,-4.40,,
361.044073,5.60,-4.20,,
363.044317,5.60,-4.20,,
365.044561,5.60,-4.00,,
367.044805,5.60,-4.20,,
369.045049,5.60,-4.00,,
371.045294,5.60,-4.20,,
373.045538,5.60,-4.20,,
375.045782,5.60,-4.20,,
377.046026,5.60,-4.20,,
379.046270,5.60,-4.00,,
381.046514,5.60,-4.00,,
383.046759,5.60,-4.20,,
385.047003,5.60,-4.20,,
387.047247,5.60,-4.00,,
389.047491,5.60,-4.20,,
391.047735,5.60,-4.00,,
393.047979,5.60,-4.20,,
395.048224,5.60,-4.20,,
397.048468,5.60,-4.00,,
399.048712,5.60,-4.20,,
401.048956,5.60,-4.20,,
403.049200,5.60,-4.20,,
405.049445,5.60,-4.20,,
407.049689,5.60,-4.20,,
409.049933,5.60,-4.20,,
411.050177,5.60,-4.00,,
413.050421,5.60,-4.00,,
415.050665,5.60,-4.20,,
417.050910,5.60,-4.20,,
419.051154,5.60,-4.20,,
421.051398,5.60,-4.20,,
423.051642,5.60,-4.20,,
425.051886,5.60,-4.00,,
427.052130,5.60,-4.20,,
429.052375,5.60,-4.20,,
431.052619,5.60,-4.20,,
433.052863,5.60,-4.00,,
435.053107,5.60,-4.20,,
437.053351,5.60,-4.20,,
439.053595,5.60,-4.20,,
441.053840,5.60,-4.20,,
443.054084,5.60,-4.20,,
445.054328,5.60,-4.20,,
447.054572,5.80,-4.20,,
449.054816,5.60,-4.20,,
451.055060,5.60,-4.20,,
453.055305,5.60,-4.20,,
455.055549,5.60,-4.20,,
457.055793,5.60,-4.20,,
459.056037,5.60,-4.20,,
461.056281,5.60,-4.00,,
463.056525,5.60,-4.20,,
465.056770,5.60,-4.20,,
467.057014,5.80,-4.20,,
469.057258,5.60,-4.20,,
471.057502,5.60,-4.20,,
473.057746,5.60,-4.20,,
475.057990,5.60,-4.40,,
477.058235,5.60,-4.20,,
479.058479,5.60,-4.20,,
481.058723,5.60,-4.20,,
483.058967,5.60,-4.20,,
485.059211,5.60,-4.20,,
487.059455,5.60,-4.00,,
489.059700,5.60,-4.20,,
491.059944,5.60,-4.20,,
493.060188,5.60,-4.20,,
495.060432,5.60,-4.20,,
497.060676,5.60,-4.20,,
499.060921,5.40,-4.20,,
501.061165,5.60,-4.20,,
503.061409,5.60,-4.00,,
505.061653,5.60,-4.20,,
507.061897,5.60,-4.20,,
509.062141,-5.00,5.40,,
511.062386,-5.00,5.40,,
513.062630,-4.80,5.40,,
515.062874,-4.60,5.40,,
517.063118,-4.80,5.40,,
519.063362,-4.60,5.40,,
521.063606,-4.60,5.40,,
523.063851,-4.60,5.40,,
525.064095,-4.60,5.40,,
527.064339,-4.60,5.40,,
529.064583,-4.60,5.40,,
531.064827,-4.60,5.40,,
533.065071,-4.60,5.40,,
535.065316,-4.60,5.40,,
537.065560,-4.60,5.40,,
539.065804,-4.60,5.40,,
541.066048,-4.60,5.40,,
543.066292,-4.60,5.40,,
545.066536,-4.60,5.20,,
547.066781,-4.60,5.40,,
549.067025,-4.60,5.40,,
551.067269,-4.60,5.40,,
553.067513,-4.40,5.40,,
555.067757,-4.60,5.40,,
557.068001,-4.60,5.40,,
559.068246,-4.60,5.40,,
561.068490,-4.60,5.40,,
563.068734,-4.60,5.40,,
565.068978,-4.60,5.40,,
567.069222,-4.60,5.20,,
569.069466,-4.60,5.40,,
571.069711,-4.60,5.40,,
573.069955,-4.60,5.40,,
575.070199,-4.60,5.40,,
577.070443,-4.60,5.40,,
579.070687,-4.60,5.40,,
581.070932,-4.60,5.40,,
583.071176,-4.60,5.40,,
585.071420,-4.40,5.40,,
587.071664,-4.60,5.40,,
589.071908,-4.60,5.40,,
591.072152,-4.60,5.20,,
593.072397,-4.60,5.20,,
595.072641,-4.60,5.40,,
597.072885,-4.60,5.40,,
599.073129,-4.60,5.40,,
601.073373,-4.60,5.40,,
603.073617,-4.60,5.40,,
605.073862,-4.60,5.40,,
607.074106,-4.60,5.40,,
609.074350,-4.60,5.40,,
611.074594,-4.60,5.40,,
613.074838,-4.60,5.40,,
615.075082,-4.60,5.20,,
617.075327,-4.60,5.20,,
619.075571,-4.60,5.40,,
621.075815,-4.60,5.40,,
623.076059,-4.60,5.20,,
625.076303,-4.60,5.40,,
627.076547,-4.60,5.40,,
629.076792,-4.60,5.20,,
631.077036,-4.60,5.20,,
633.077280,-4.60,5.40,,
635.077524,-4.60,5.40,,
637.077768,-4.60,5.40,,
639.078012,-4.60,5.20,,
641.078257,-4.60,5.40,,
643.078501,-4.60,5.40,,
645.078745,-4.60,5.40,,
647.078989,-4.60,5.40,,
649.079233,-4.60,5.40,,
651.079477,-4.60,5.40,,
653.079722,-4.60,5.40,,
655.079966,-4.60,5.20,,
657.080210,-4.60,5.40,,
659.080454,-4.60,5.40,,
661.080698,-4.60,5.20,,
663.080942,-4.60,5.20,,
665.081187,-4.60,5.40,,
667.081431,-4.80,5.20,,
669.081675,-4.60,5.40,,
671.081919,-4.60,5.40,,
673.082163,-4.60,5.20,,
675.082408,-4.60,5.20,,
677.082652,-4.60,5.40,,
679.082896,-4.60,5.40,,
681.083140,-4.60,5.40,,
683.083384,-4.60,5.40,,
685.083628,-4.60,5.20,,
687.083873,-4.60,5.40,,
689.084117,-4.60,5.20,,
691.084361,-4.60,5.40,,
693.084605,-4.60,5.40,,
695.084849,-4.60,5.20,,
697.085093,-4.60,5.40,,
699.085338,-4.60,5.20,,
701.085582,-4.60,5.20,,
703.085826,-4.60,5.20,,
705.086070,-4.60,5.40,,
707.086314,-4.60,5.40,,
709.086558,-4.60,5.40,,
711.086803,-4.60,5.40,,
713.087047,-4.60,5.20,,
715.087291,-4.60,5.20,,
717.087535,-4.60,5.20,,
719.087779,-4.60,5.40,,
721.088023,-4.60,5.20,,
723.088268,-4.60,5.20,,
725.088512,-4.60,5.40,,
727.088756,-4.60,5.40,,
729.089000,-4.60,5.20,,
731.089244,-4.60,5.20,,
733.089488,-4.60,5.20,,
735.089733,-4.60,5.40,,
737.089977,-4.60,5.20,,
739.090221,-4.60,5.20,,
741.090465,-4.60,5.20,,
743.090709,-4.60,5.20,,
745.090953,-4.60,5.20,,
747.091198,-4.60,5.20,,
749.091442,-4.80,5.20,,
751.091686,-4.60,5.40,,
753.091930,-4.60,5.20,,
755.092174,-4.80,5.20,,
757.092419,-4.60,5.40,,
759.092663,-4.60,5.40,,
761.092907,-4.60,5.20,,
763.093151,-4.60,5.20,,
765.093395,-4.60,5.20,,
767.093639,-4.60,5.20,,
769.093884,-4.60,5.20,,
771.094128,-4.60,5.20,,
773.094372,-4.60,5.20,,
775.094616,-4.60,5.40,,
777.094860,-4.60,5.20,,
779.095104,-4.60,5.20,,
781.095349,-4.60,5.00,,
783.095593,-4.60,5.20,,
785.095837,-4.60,5.20,,
787.096081,-4.60,5.20,,
789.096325,-4.60,5.00,,
791.096569,-4.60,5.20,,
793.096814,-4.60,5.20,,
795.097058,-4.60,5.20,,
797.097302,-4.60,5.20,,
799.097546,-4.60,5.20,,
801.097790,-4.60,5.20,,
803.098034,-4.60,5.20,,
805.098279,-4.60,5.20,,
807.098523,-4.60,5.20,,
809.098767,-4.60,5.20,,
811.099011,-4.60,5.20,,
813.099255,-4.60,5.20,,
815.099499,-4.80,5.20,,
817.099744,-4.60,5.20,,
819.099988,-4.60,5.20,,
821.100232,-4.60,5.20,,
823.100476,-4.60,5.20,,
825.100720,-4.60,5.00,,
827.100964,-4.60,5.20,,
829.101209,-4.60,5.00,,
831.101453,-4.60,5.20,,
833.101697,-4.60,5.20,,
835.101941,-4.60,5.20,,
837.102185,-4.60,5.20,,
839.102429,-4.60,5.20,,
841.102674,-4.60,5.00,,
843.102918,-4.60,5.00,,
845.103162,-4.60,5.00,,
847.103406,-4.60,5.20,,
849.103650,-4.60,5.00,,
851.103895,-4.40,5.00,,
853.104139,-4.60,5.20,,
855.104383,-4.60,5.00,,
857.104627,-4.60,5.00,,
859.104871,-4.60,5.20,,
861.105115,-4.80,5.20,,
863.105360,-4.60,5.00,,
865.105604,-4.60,5.20,,
867.105848,-4.60,5.20,,
869.106092,-4.60,5.20,,
871.106336,-4.60,5.00,,
873.106580,-4.60,5.00,,
875.106825,-4.60,5.00,,
877.107069,-4.60,5.20,,
879.107313,-4.60,5.00,,
881.107557,-4.60,5.00,,
883.107801,-4.60,5.00,,
885.108045,-4.60,5.20,,
887.108290,-4.60,5.00,,
889.108534,-4.60,5.00,,
891.108778,-4.60,5.20,,
893.109022,-4.60,5.00,,
895.109266,-4.80,5.00,,
897.109510,-4.60,5.00,,
899.109755,-4.60,5.20,,
901.109999,-4.60,5.00,,
903.110243,-4.60,5.00,,
905.110487,-4.60,5.00,,
907.110731,-4.60,5.00,,
909.110975,-4.60,5.00,,
911.111220,-4.60,5.00,,
913.111464,-4.60,5.00,,
915.111708,-4.60,5.00,,
917.111952,-4.60,5.00,,
919.112196,-4.60,5.20,,
921.112440,-4.60,5.20,,
923.112685,-4.60,5.00,,
925.112929,-4.60,5.00,,
927.113173,-4.60,5.00,,
929.113417,-4.60,5.00,,
931.113661,-4.60,5.20,,
933.113906,-4.80,5.20,,
935.114150,-4.60,5.00,,
937.114394,-4.60,5.00,,
939.114638,-4.60,5.00,,
941.114882,-4.60,5.00,,
943.115126,-4.60,5.00,,
945.115371,-4.60,5.00,,
947.115615,-4.60,5.00,,
949.115859,-4.60,5.00,,
951.116103,-4.60,5.20,,
953.116347,-4.60,5.00,,
955.116591,-4.60,5.00,,
957.116836,-4.60,5.20,,
959.117080,-4.60,5.00,,
961.117324,-4.60,5.00,,
963.117568,-4.60,5.00,,
965.117812,-4.60,5.00,,
967.118056,-4.60,5.20,,
969.118301,-4.80,5.00,,
971.118545,-4.80,5.00,,
973.118789,-4.60,5.00,,
975.119033,-4.60,5.00,,
977.119277,-4.60,5.20,,
979.119521,-4.60,5.00,,
981.119766,-4.60,5.00,,
983.120010,-4.60,5.00,,
985.120254,-4.60,5.00,,
987.120498,-4.60,5.00,,
989.120742,-4.60,5.00,,
991.120986,-4.60,5.00,,
993.121231,-4.60,5.00,,
995.121475,-4.60,5.00,,
997.121719,-4.60,5.00,,
999.121963,-4.60,5.00,,
1001.122207,-4.60,5.00,,
1003.122451,-4.60,5.00,,
1005.122696,-4.60,5.20,,
1007.122940,-4.60,5.00,,
1009.123184,6.00,-4.40,,
1011.123428,5.80,-4.40,,
1013.123672,5.60,-4.20,,
1015.123916,5.60,-4.20,,
1017.124161,5.60,-4.40,,
1019.124405,5.60,-4.00,,
1021.124649,5.60,-4.00,,
1023.124893,5.60,-4.20,,
1025.125137,5.60,-4.20,,
1027.125382,5.60,-4.20,,
1029.125626,5.60,-4.20,,
1031.125870,5.60,-4.20,,
1033.126114,5.60,-4.20,,
1035.126358,5.60,-4.20,,
1037.126602,5.60,-4.00,,
1039.126847,5.60,-4.20,,
1041.127091,5.60,-4.20,,
1043.127335,5.60,-4.20,,
1045.127579,5.40,-4.20,,
1047.127823,5.60,-4.20,,
1049.128067,5.60,-4.20,,
1051.128312,5.60,-4.20,,
1053.128556,5.60,-4.20,,
1055.128800,5.60,-4.20,,
1057.129044,5.60,-4.20,,
1059.129288,5.60,-4.00,,
1061.129532,5.60,-4.20,,
1063.129777,5.60,-4.20,,
1065.130021,5.60,-4.20,,
1067.130265,5.60,-4.20,,
1069.130509,5.60,-4.20,,
1071.130753,5.60,-4.20,,
1073.130997,5.60,-4.20,,
1075.131242,5.60,-4.20,,
1077.131486,5.60,-4.20,,
1079.131730,5.60,-4.20,,
1081.131974,5.40,-4.20,,
1083.132218,5.60,-4.20,,
1085.132462,5.60,-4.20,,
1087.132707,5.60,-4.20,,
1089.132951,5.60,-4.20,,
1091.133195,5.60,-4.20,,
1093.133439,5.60,-4.20,,
1095.133683,5.60,-4.20,,
1097.133927,5.60,-4.00,,
1099.134172,5.60,-4.20,,
1101.134416,5.60,-4.20,,
1103.134660,5.60,-4.20,,
1105.134904,5.60,-4.20,,
1107.135148,5.60,-4.20,,
1109.135393,5.60,-4.20,,
1111.135637,5.60,-4.20,,
1113.135881,5.60,-4.20,,
1115.136125,5.60,-4.20,,
1117.136369,5.60,-4.20,,
1119.136613,5.60,-4.20,,
1121.136858,5.60,-4.20,,
1123.137102,5.60,-4.20,,
1125.137346,5.60,-4.20,,
1127.137590,5.60,-4.20,,
1129.137834,5.60,-4.20,,
1131.138078,5.60,-4.20,,
1133.138323,5.60,-4.20,,
1135.138567,5.60,-4.20,,
1137.138811,5.60,-4.20,,
1139.139055,5.60,-4.00,,
1141.139299,5.60,-4.20,,
1143.139543,5.60,-4.20,,
1145.139788,5.60,-4.20,,
1147.140032,5.60,-4.00,,
1149.140276,5.60,-4.20,,
1151.140520,5.60,-4.20,,
1153.140764,5.60,-4.00,,
1155.141008,5.60,-4.00,,
1157.141253,5.60,-4.20,,
1159.141497,5.60,-4.20,,
1161.141741,5.60,-4.20,,
1163.141985,5.60,-4.20,,
1165.142229,5.60,-4.20,,
1167.142473,5.60,-4.20,,
1169.142718,5.60,-4.20,,
1171.142962,5.60,-4.20,,
1173.143206,5.60,-4.20,,
1175.143450,5.60,-4.20,,
1177.143694,5.60,-4.00,,
1179.143938,5.60,-4.20,,
1181.144183,5.60,-4.20,,
1183.144427,5.60,-4.00,,
1185.144671,5.60,-4.20,,
1187.144915,5.60,-4.20,,
1189.145159,5.60,-4.20,,
1191.145403,5.60,-4.00,,
1193.145648,5.60,-4.20,,
1195.145892,5.60,-4.20,,
1197.146136,5.60,-4.20,,
1199.146380,5.60,-4.00,,
1201.146624,5.60,-4.20,,
1203.146869,5.60,-4.20,,
1205.147113,5.60,-4.20,,
1207.147357,5.60,-4.20,,
1209.147601,5.60,-4.20,,
1211.147845,5.60,-4.00,,
1213.148089,5.60,-4.20,,
1215.148334,5.60,-4.20,,
1217.148578,5.60,-4.40,,
1219.148822,5.60,-4.20,,
1221.149066,5.60,-4.20,,
1223.149310,5.60,-4.20,,
1225.149554,5.80,-4.20,,
1227.149799,5.60,-4.20,,
1229.150043,5.60,-4.20,,
1231.150287,5.60,-4.20,,
1233.150531,5.60,-4.20,,
1235.150775,5.60,-4.20,,
1237.151019,5.60,-4.20,,
1239.151264,5.60,-4.20,,
1241.151508,5.60,-4.20,,
1243.151752,5.80,-4.20,,
1245.151996,5.60,-4.20,,
1247.152240,5.60,-4.20,,
1249.152484,5.60,-4.20,,
1251.152729,5.60,-4.00,,
1253.152973,5.60,-4.20,,
1255.153217,5.60,-4.20,,
1257.153461,5.60,-4.20,,
1259.153705,5.60,-4.20,,
1261.153949,5.60,-4.20,,
1263.154194,5.60,-4.20,,
1265.154438,5.60,-4.20,,
1267.154682,5.60,-4.20,,
1269.154926,5.60,-4.00,,
1271.155170,5.60,-4.00,,
1273.155414,5.60,-4.20,,
1275.155659,5.60,-4.00,,
1277.155903,5.60,-4.20,,
1279.156147,5.60,-4.20,,
1281.156391,5.60,-4.00,,
1283.156635,5.60,-4.00,,
1285.156880,5.40,-4.20,,
1287.157124,5.60,-4.20,,
1289.157368,5.60,-4.00,,
1291.157612,5.60,-4.20,,
1293.157856,5.60,-4.20,,
1295.158100,5.60,-4.20,,
1297.158345,5.60,-4.20,,
1299.158589,5.60,-4.20,,
1301.158833,5.60,-4.20,,
1303.159077,5.60,-4.20,,
1305.159321,5.60,-4.20,,
1307.159565,5.80,-4.00,,
1309.159810,5.60,-4.20,,
1311.160054,5.60,-4.20,,
1313.160298,5.60,-4.20,,
1315.160542,5.60,-4.20,,
1317.160786,5.60,-4.20,,
1319.161030,5.60,-4.20,,
1321.161275,5.60,-4.20,,
1323.161519,5.60,-4.20,,
1325.161763,5.60,-4.20,,
1327.162007,5.60,-4.00,,
1329.162251,5.60,-4.20,,
1331.162495,5.60,-4.20,,
